experiment_state_timestamp,save_interval_secs,last_save_timestamp,temperature_1_C,humidity_1,temperature_2_C,humidity_2,egg_turning_on,target_temperature,boost_temperature,cooling_start_temperature,heating_proportional_Cf,heating_integral_Cf,heating_derivitive_Cf,target_humidity,range_humidity,control_change_minimum_secs,last_control_change_timestamp,last_fan_on_timestamp,last_turner_change_timestamp,front_switch,rear_switch,near_switch,far_switch,exhaust_on,humidifyer_on,heater_on,boost_on,fan_on
1780096662.562966,20,1780369196.3927634,37.52,0.7376,38.08,0.7504000000000001,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1780369206.4300623,1780369204.772261,0,-10,-10,-10,-10,0,False,0,0,False
1780096662.562966,20,1780369216.4707284,37.54,0.7377,38.03,0.75,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1780369226.5376453,1780369204.772261,0,-10,-10,-10,-10,0,False,0,0,False
1780096662.562966,20,1780369236.5769384,37.52,0.7369,38.03,0.7495999999999999,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1780369246.616689,1780369204.772261,0,-10,-10,-10,-10,0,False,0,0,False
1780096662.562966,20,1780369256.6619132,37.54,0.7356,38.04,0.7498,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1780369266.712233,1780369204.772261,0,-10,-10,-10,-10,0,False,0,0,False
1780096662.562966,20,1780369276.7461364,37.57,0.7347,38.03,0.75,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1780369286.788809,1780369204.772261,0,-10,-10,-10,-10,0,False,0,0,False
1780096662.562966,20,1780369296.8280663,37.62,0.7336,38.03,0.7499,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1780369306.8731065,1780369204.772261,0,-10,-10,-10,-10,0,False,0,0,False
1780096662.562966,20,1780369316.9110014,37.6,0.7326,38.02,0.7497,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1780369326.9607708,1780369204.772261,0,-10,-10,-10,-10,0,False,0,0,False
1780096662.562966,20,1780369337.0160615,37.65,0.7318000000000001,38.01,0.7498,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1780369347.051435,1780369204.772261,0,-10,-10,-10,-10,0,False,0,0,False
1780096662.562966,20,1780369357.0790136,37.63,0.731,38.0,0.7499,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1780369367.1098025,1780369204.772261,0,-10,-10,-10,-10,0,False,0,0,False
1780096662.562966,20,1780369377.160391,37.63,0.7302,37.99,0.7497,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1780369387.200782,1780369384.7991488,0,-10,-10,-10,-10,0,False,0,0,False
1780096662.562966,20,1780369397.2261105,37.65,0.7293999999999999,37.97,0.7494,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1780369407.2589188,1780369384.7991488,0,-10,-10,-10,-10,0,False,0,0,False
1780096662.562966,20,1780369417.2928748,37.64,0.7288,37.93,0.7495,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1780369427.3351135,1780369384.7991488,0,-10,-10,-10,-10,0,False,0,0,False
1780096662.562966,20,1780369437.3701193,37.61,0.7288,37.98,0.7495999999999999,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1780369447.4251826,1780369384.7991488,0,-10,-10,-10,-10,0,False,0,0,False
1780096662.562966,20,1780369457.4509978,37.66,0.7283,37.94,0.7495999999999999,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1780369467.4992483,1780369384.7991488,0,-10,-10,-10,-10,0,False,0,0,False
1780096662.562966,20,1780369477.5390704,37.65,0.7282,37.91,0.7494,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1780369487.5729744,1780369384.7991488,0,-10,-10,-10,-10,0,False,0,0,False
1780096662.562966,20,1780369497.6063423,37.6,0.7277,37.9,0.7495,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1780369507.6501653,1780369384.7991488,0,-10,-10,-10,-10,0,False,0,0,False
1780096662.562966,20,1780369517.6922572,37.61,0.7275,37.88,0.7497,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1780369527.7297924,1780369384.7991488,0,-10,-10,-10,-10,0,False,0,0,False
1780096662.562966,20,1780369537.7623725,37.59,0.7273999999999999,37.91,0.7497,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1780369547.803986,1780369384.7991488,0,-10,-10,-10,-10,0,False,0,0,False
1780096662.562966,20,1780369557.8345752,37.59,0.7273000000000001,37.87,0.7497,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1780369567.8741534,1780369564.824203,0,-10,-10,-10,-10,0,False,0,0,False
1780096662.562966,20,1780369577.9103765,37.57,0.7268000000000001,37.81,0.7489,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1780369587.959105,1780369564.824203,0,-10,-10,-10,-10,0,False,0,0,False
1780096662.562966,20,1780369598.0036376,37.55,0.7267,37.79,0.7493000000000001,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1780369608.036229,1780369564.824203,0,-10,-10,-10,-10,0,False,0,0,False
1780096662.562966,20,1780369618.0897808,37.56,0.7265,37.81,0.7495999999999999,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1780369628.1280463,1780369564.824203,0,-10,-10,-10,-10,0,False,0,0,False
1780096662.562966,20,1780369638.1775594,37.55,0.7269,37.78,0.7495,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1780369648.21743,1780369564.824203,0,-10,-10,-10,-10,0,False,0,0,False
1780096662.562966,20,1780369658.26698,37.54,0.7267,37.79,0.7498,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1780369668.3113344,1780369564.824203,0,-10,-10,-10,-10,0,False,0,0,False
1780096662.562966,20,1780369678.355923,37.51,0.7265,37.74,0.7497,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1780369688.4095998,1780369564.824203,0,-10,-10,-10,-10,0,False,0,0,False
1780096662.562966,20,1780369698.4504445,37.49,0.7266,37.74,0.7497,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1780369708.488753,1780369564.824203,0,-10,-10,-10,-10,0,0,1,0,False
1780096662.562966,20,1780369718.5366347,37.51,0.7269,37.71,0.7495999999999999,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1780369728.5743692,1780369564.824203,0,-10,-10,-10,-10,0,False,0,0,False
1780096662.562966,20,1780369738.622533,37.51,0.7273999999999999,37.74,0.7504000000000001,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1780369748.6561277,1780369744.8255725,0,-10,-10,-10,-10,0,False,0,0,False
1780096662.562966,20,1780369758.7029881,37.5,0.7267,37.7,0.7501000000000001,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1780369758.707838,1780369744.8255725,0,-10,-10,-10,-10,0,0,1,0,False
1780096662.562966,20,1780369778.793295,37.5,0.7273999999999999,37.73,0.7506999999999999,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1780369778.7981277,1780369744.8255725,0,-10,-10,-10,-10,0,0,1,0,False
1780096662.562966,20,1780369798.8768933,37.45,0.7276,37.69,0.7509,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1780369808.9298975,1780369744.8255725,0,-10,-10,-10,-10,0,0,1,0,False
1780096662.562966,20,1780369818.9737713,37.47,0.7279000000000001,37.7,0.7517,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1780369829.007569,1780369744.8255725,0,-10,-10,-10,-10,0,0,1,0,False
1780096662.562966,20,1780369839.0662699,37.47,0.7281000000000001,37.67,0.7517,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1780369849.1129522,1780369744.8255725,0,-10,-10,-10,-10,0,0,1,0,False
1780096662.562966,20,1780369859.1527798,37.48,0.7287,37.67,0.7523000000000001,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1780369869.187962,1780369744.8255725,0,-10,-10,-10,-10,0,0,1,0,False
1780096662.562966,20,1780369879.224852,37.49,0.7287,37.66,0.7526999999999999,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1780369889.2769003,1780369744.8255725,0,-10,-10,-10,-10,0,0,1,0,False
1780096662.562966,20,1780369899.3095317,37.49,0.7287,37.7,0.7529000000000001,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1780369909.3483489,1780369744.8255725,0,-10,-10,-10,-10,0,0,1,0,False
1780096662.562966,20,1780369919.376797,37.48,0.7288,37.7,0.7533,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1780369929.418114,1780369924.837981,0,-10,-10,-10,-10,0,0,1,0,False
1780096662.562966,20,1780369939.4423773,37.48,0.7282,37.72,0.7531,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1780369949.4907598,1780369924.837981,0,-10,-10,-10,-10,0,0,1,0,False
1780096662.562966,20,1780369959.5336494,37.55,0.7281000000000001,37.7,0.7531,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1780369969.5825016,1780369924.837981,0,-10,-10,-10,-10,0,False,0,0,False
1780096662.562966,20,1780369979.6156902,37.54,0.7279000000000001,37.68,0.7531,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1780369989.6698978,1780369924.837981,0,-10,-10,-10,-10,0,False,0,0,False
1780096662.562966,20,1780369999.7175906,37.53,0.7275,37.7,0.7528,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1780370009.7476838,1780369924.837981,0,-10,-10,-10,-10,0,False,0,0,False
1780096662.562966,20,1780370019.779586,37.61,0.7270000000000001,37.68,0.7518000000000001,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1780370029.813576,1780369924.837981,0,-10,-10,-10,-10,0,False,0,0,False
1780096662.562966,20,1780370039.8646514,37.54,0.7264,37.73,0.7519,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1780370049.8989074,1780369924.837981,0,-10,-10,-10,-10,0,False,0,0,False
1780096662.562966,20,1780370059.9386396,37.55,0.7256999999999999,37.73,0.7513,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1780370069.9831557,1780369924.837981,0,-10,-10,-10,-10,0,False,0,0,False
1780096662.562966,20,1780370080.0362873,37.54,0.7254,37.68,0.7512000000000001,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1780370090.0761178,1780369924.837981,0,-10,-10,-10,-10,0,False,0,0,False
1780096662.562966,20,1780370100.1187227,37.54,0.7253000000000001,37.69,0.7509,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1780370110.1771944,1780370104.860002,0,-10,-10,-10,-10,0,False,0,0,False
1780096662.562966,20,1780370120.2354388,37.53,0.7245999999999999,37.68,0.7504000000000001,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1780370130.2924824,1780370104.860002,0,-10,-10,-10,-10,0,False,0,0,False
1780096662.562966,20,1780370140.3411896,37.54,0.7249,37.69,0.7503000000000001,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1780370150.3691375,1780370104.860002,0,-10,-10,-10,-10,0,False,0,0,False
1780096662.562966,20,1780370160.4046373,37.52,0.7245,37.66,0.7501000000000001,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1780370170.443985,1780370104.860002,0,-10,-10,-10,-10,0,False,0,0,False
1780096662.562966,20,1780370180.4850607,37.5,0.7243,37.67,0.7501000000000001,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1780370180.489838,1780370104.860002,0,-10,-10,-10,-10,0,False,0,0,False
1780096662.562966,20,1780370200.5778563,37.5,0.7245999999999999,37.65,0.7503000000000001,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1780370200.58263,1780370104.860002,0,-10,-10,-10,-10,0,False,0,0,False
1780096662.562966,20,1780370220.6830509,37.49,0.7243,37.61,0.7501000000000001,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1780370230.720912,1780370104.860002,0,-10,-10,-10,-10,0,0,1,0,False
1780096662.562966,20,1780370240.7780356,37.49,0.7251000000000001,37.62,0.7502,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1780370250.8224273,1780370104.860002,0,-10,-10,-10,-10,0,0,1,0,False
1780096662.562966,20,1780370260.8732655,37.46,0.7253000000000001,37.6,0.7506999999999999,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1780370270.9162629,1780370104.860002,0,-10,-10,-10,-10,0,0,1,0,False
1780096662.562966,20,1780370280.9670832,37.44,0.7259000000000001,37.59,0.7513,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1780370291.0180793,1780370284.86841,0,-10,-10,-10,-10,0,0,1,0,False
1780096662.562966,20,1780370301.055742,37.48,0.726,37.61,0.7511,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1780370311.1157885,1780370284.86841,0,-10,-10,-10,-10,0,0,1,0,False
1780096662.562966,20,1780370321.1397016,37.46,0.7266,37.58,0.7518000000000001,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1780370331.1786382,1780370284.86841,0,-10,-10,-10,-10,0,0,1,0,False
1780096662.562966,20,1780370341.222445,37.47,0.7269,37.58,0.7523000000000001,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1780370351.2689493,1780370284.86841,0,-10,-10,-10,-10,0,0,1,0,False
1780096662.562966,20,1780370361.3103206,37.49,0.7272,37.6,0.7526,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1780370371.3520298,1780370284.86841,0,-10,-10,-10,-10,0,0,1,0,False
1780096662.562966,20,1780370381.3843358,37.48,0.7270000000000001,37.6,0.7531,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1780370391.4472556,1780370284.86841,0,-10,-10,-10,-10,0,0,1,0,False
1780096662.562966,20,1780370401.5015721,37.49,0.7273999999999999,37.6,0.7531,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1780370411.548993,1780370284.86841,0,-10,-10,-10,-10,0,0,1,0,False
1780096662.562966,20,1780370421.6062708,37.52,0.7273999999999999,37.62,0.7534000000000001,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1780370431.6647222,1780370284.86841,0,-10,-10,-10,-10,0,False,0,0,False
1780096662.562966,20,1780370441.7178779,37.51,0.7276,37.61,0.7536,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1780370451.7670429,1780370284.86841,0,-10,-10,-10,-10,0,False,0,0,False
1780096662.562966,20,1780370461.8027554,37.53,0.7270000000000001,37.61,0.7531,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1780370471.8472805,1780370464.8787503,0,-10,-10,-10,-10,0,False,0,0,False
1780096662.562966,20,1780370481.8717494,37.52,0.7262000000000001,37.62,0.7523000000000001,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1780370491.907059,1780370464.8787503,0,-10,-10,-10,-10,0,False,0,0,False
1780096662.562966,20,1780370501.9555063,37.53,0.7259000000000001,37.65,0.7522,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1780370511.9942827,1780370464.8787503,0,-10,-10,-10,-10,0,False,0,0,False
1780096662.562966,20,1780370522.027058,37.53,0.7251000000000001,37.63,0.7518000000000001,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1780370532.074237,1780370464.8787503,0,-10,-10,-10,-10,0,False,0,0,False
1780096662.562966,20,1780370542.1257846,37.51,0.7248,37.66,0.7515999999999999,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1780370552.170884,1780370464.8787503,0,-10,-10,-10,-10,0,False,0,0,False
1780096662.562966,20,1780370562.2200885,37.53,0.7245,37.62,0.7515000000000001,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1780370572.261686,1780370464.8787503,0,-10,-10,-10,-10,0,False,0,0,False
1780096662.562966,20,1780370582.2891877,37.54,0.7242000000000001,37.6,0.7511,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1780370592.3355963,1780370464.8787503,0,-10,-10,-10,-10,0,False,0,0,False
1780096662.562966,20,1780370602.3829982,37.51,0.7242000000000001,37.62,0.7508,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1780370612.4271421,1780370464.8787503,0,-10,-10,-10,-10,0,False,0,0,False
1780096662.562966,20,1780370622.4690557,37.52,0.7240000000000001,37.6,0.7506,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1780370632.526261,1780370464.8787503,0,-10,-10,-10,-10,0,False,0,0,False
1780096662.562966,20,1780370642.5569038,37.49,0.7238,37.61,0.7505,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1780370652.6147292,1780370644.904276,0,-10,-10,-10,-10,0,0,1,0,False
1780096662.562966,20,1780370662.655058,37.47,0.7236,37.56,0.7503000000000001,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1780370672.7103705,1780370644.904276,0,-10,-10,-10,-10,0,0,1,0,False
1780096662.562966,20,1780370682.754605,37.49,0.7240000000000001,37.6,0.7506,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1780370692.7912698,1780370644.904276,0,-10,-10,-10,-10,0,0,1,0,False
1780096662.562966,20,1780370702.8479166,37.49,0.7245,37.55,0.751,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1780370712.893981,1780370644.904276,0,-10,-10,-10,-10,0,0,1,0,False
1780096662.562966,20,1780370722.9520001,37.45,0.7251000000000001,37.57,0.7515000000000001,True,37.5,36.5,38.6,0.95,0.005,0.0,0.4,0.03,2,1780370732.9925787,1780370644.904276,0,-10,-10,-10,-10,0,0,1,0,False
